科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
长期应付款,"1,636,365.00","1,363,638.00","1,363,638.00",,"1,363,638.00",,"818,184.00","818,184.00","818,184.00","818,184.00","818,184.00","818,184.00","818,184.00","818,184.00","11,643,449.60","10,143,449.60","7,704,373.60"
长期股权投资,"35,429,071.64","41,541,085.21","48,857,652.79",,"49,149,932.67",,"48,039,958.19","49,337,517.10","50,529,471.87","41,223,290.74","47,704,899.28","47,550,467.78","50,037,908.89","160,617,756.47","155,579,536.71","269,086,268.73","270,577,608.68"
专项应付款,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,
固定资产,"519,704,363.11","508,381,604.78","579,459,889.01",,"554,329,248.78",,"538,381,542.11","525,607,647.02","529,850,680.75","543,778,246.15","604,080,842.43","616,215,214.30","600,475,398.95","597,156,406.73","667,238,141.96","763,635,902.54","876,640,140.24"
递延所得税负债,"1,187,970.00","767,970.00","924,210.00",,"1,355,970.00",,"1,355,970.00","999,810.00","1,023,330.00","1,147,650.00","8,476,193.22","8,501,393.22","8,482,913.22","8,618,993.22","8,187,609.94","8,232,969.94","7,987,689.94"
在建工程,"7,820,498.03","27,221,501.40","6,133,968.10",,"7,798,103.37",,"10,372,275.93","12,388,464.24","13,657,467.21","18,780,088.76","17,652,091.13","29,022,290.10","47,520,172.99","69,825,756.92","53,700,466.29","89,688,382.70","73,704,607.80"
其他非流动负债,,,,,,,,,,,,,,,,,
工程物资,"285,339.49","98,899.01","330,937.62",,"403,893.31",,"291,397.14","477,913.54","336,051.96","265,875.95","398,775.79","377,855.38","383,351.81","386,523.51","303,489.82","271,920.25","243,548.73"
非流动负债合计,"155,873,539.09","178,519,200.81","96,886,875.53",,"107,115,186.20",,"83,464,199.52","82,495,273.18","55,397,172.67","54,587,163.81","40,792,524.05","39,881,743.43","218,927,282.81","218,127,382.19","217,585,283.89","500,194,663.27","585,239,130.00"
固定资产清理,,,,,,,,,,,,,,,,,
负债合计,"442,993,209.30","457,060,179.06","427,818,003.38","427,580,200.00","453,270,012.12","420,986,700.00","398,255,156.94","287,166,582.74","331,921,992.16","312,962,148.25","338,459,493.94","552,349,605.51","681,218,442.39","726,813,606.79","734,618,698.07","1,249,936,835.46","1,388,425,561.15"
生产性生物资产,,,,,,,,,,,,,,,,,
实收资本(或股本),"62,600,000.00","62,600,000.00","62,600,000.00",,"62,600,000.00",,"83,470,000.00","83,470,000.00","83,470,000.00","83,470,000.00","83,470,000.00","83,470,000.00","208,675,000.00","208,675,000.00","208,675,000.00","208,675,000.00","333,880,000.00"
油气资产,,,,,,,,,,,,,,,,,
资本公积,"27,304,685.30","27,288,550.57","27,288,550.57",,"26,898,781.61",,"528,856,866.79","528,806,997.90","528,978,302.53","528,978,302.53","529,487,926.56","529,416,351.20","404,603,889.02","404,573,497.83","404,282,926.56","404,282,926.56","279,077,926.56"
无形资产,"79,254,017.61","106,297,433.88","108,120,902.92",,"106,020,580.05",,"103,928,124.64","102,881,896.93","102,079,732.14","101,032,449.61","157,841,753.37","157,458,449.43","158,749,659.25","157,243,280.44","167,134,155.47","214,167,407.68","248,550,102.64"
盈余公积,"53,855,004.87","65,276,636.90","75,726,191.41",,"75,726,191.41",,"85,625,814.57","85,625,814.57","85,625,814.57","85,625,814.57","95,430,677.23","95,430,677.23","95,430,677.23","95,430,677.23","102,601,772.83","102,601,772.83","102,601,772.83"
开发支出,,,,,,,,,,,,,,"680,342.48",,,
减:库存股,,,,,,,,,,,,,,,,,
商誉,"1,264,200.00","1,264,200.00","1,264,200.00",,"1,264,200.00",,"1,264,200.00","1,264,200.00","32,559,620.60","47,349,620.60","53,319,288.30","203,753,409.34","198,371,539.01","202,776,831.13","202,537,964.28","237,043,537.00","218,876,411.67"
未分配利润,"342,079,139.54","411,579,735.78","461,333,173.80",,"458,995,483.05",,"498,947,311.65","514,955,611.95","513,362,801.95","541,682,597.37","556,187,199.63","574,823,040.10","560,896,999.43","585,519,541.92","597,253,276.82","607,486,450.73","627,510,060.66"
长期待摊费用,,,,,,,,,,"1,038,643.18","1,935,417.82","2,678,934.28","2,330,933.13","2,509,199.75","3,517,747.36","8,041,997.62","9,858,112.73"
少数股东权益,"62,342,099.91","68,651,060.16","78,189,295.22","79,855,300.00","82,096,321.76","81,639,800.00","82,689,733.96","84,076,215.03","96,272,380.16","115,644,283.76","215,884,240.97","234,077,827.07","240,432,827.81","252,709,496.69","263,655,372.86","293,358,381.81","308,880,649.94"
递延所得税资产,"13,549,498.19","16,129,184.37","14,973,646.85",,"15,398,889.74",,"15,728,530.60","14,981,472.20","15,361,959.87","15,175,345.97","19,065,966.43","18,196,605.16","20,210,485.20","20,212,109.55","21,951,605.69","22,121,818.98","22,831,621.47"
外币报表折算价差,,,,,,,,,,,,,,,,,
其他非流动资产,"26,793,887.90","17,357,350.98","8,270,978.13",,"12,118,044.82",,"15,187,654.82","18,619,280.02","22,560,806.49","35,453,142.19","9,882,713.99","17,733,946.39","33,644,829.47","72,055,959.01","72,406,278.05","134,875,978.17","86,407,415.34"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,
非流动资产合计,"708,230,364.62","737,620,748.28","796,434,475.42",,"778,383,592.74",,"764,539,283.43","971,529,591.05","1,197,063,790.89","1,198,053,503.15","931,267,348.54","1,125,740,772.16","1,131,154,678.70","1,366,801,765.99","1,361,060,305.89","1,750,523,213.67","1,817,512,369.30"
所有者权益(或股东权益)合计,"596,271,083.56","688,818,955.08","767,512,070.73","783,084,700.00","774,946,725.19","797,711,100.00","1,353,220,528.12","1,370,077,574.82","1,382,923,994.14","1,434,076,665.02","1,559,104,377.70","1,603,711,047.99","1,591,198,126.97","1,630,900,260.05","1,657,684,291.51","1,700,414,312.47","1,737,399,571.61"
资产总计,"1,039,264,292.86","1,145,879,134.14","1,195,330,074.11","1,210,664,900.00","1,228,216,737.31","1,218,697,800.00","1,751,475,685.06","1,657,244,157.56","1,714,845,986.30","1,747,038,813.27","1,897,563,871.64","2,156,060,653.50","2,272,416,569.36","2,357,713,866.84","2,392,302,989.58","2,950,351,147.93","3,125,825,132.76"
负债和所有者(或股东权益)合计,"1,039,264,292.86","1,145,879,134.14","1,195,330,074.11","1,210,664,900.00","1,228,216,737.31","1,218,697,800.00","1,751,475,685.06","1,657,244,157.56","1,714,845,986.30","1,747,038,813.27","1,897,563,871.64","2,156,060,653.50","2,272,416,569.36","2,357,713,866.84","2,392,302,989.58","2,950,351,147.93","3,125,825,132.76"
