科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
存货,"24,879,337.87","43,174,890.54","56,956,728.39","85,849,001.68","77,152,821.13","136,868,081.93","81,395,546.42","74,465,017.70","93,086,551.99","55,846,608.44","52,622,991.27","64,999,492.26","104,440,651.58","165,387,103.89"
其他应付款,"5,503,070.22","4,452,291.70","2,256,067.27","7,975,372.07","1,441,482.69","1,788,835.56","70,380,845.20","79,944,032.59","80,719,697.74","77,173,539.12","46,765,455.59","41,070,511.15","42,205,209.96","42,674,858.05"
其中:消耗性生物资产,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,
一年内到期的非流动资产,,"26,504,568.92","29,176,425.03","29,176,425.03","29,176,425.03","29,176,425.03","29,176,425.03","29,176,425.03","29,176,425.03","29,176,425.03",,,,
一年内到期的非流动负债,,,,,,,,,,,"1,000,000.00","1,000,000.00","500,000.00","500,000.00"
其他流动资产,"125,000.00","200,000.00","103,844.75","52,094.10","1,607,535.13","11,451,660.95","1,077,085.49","1,070,578.76","557,754.27","6,707.74","657,082.53","500,006.18","710,612.97","1,326,994.21"
其他流动负债,,,,,,,,,,,,,,"156,000,000.00"
流动资产合计,"198,461,941.40","332,511,793.68","465,900,949.82","632,951,987.92","623,044,672.44","659,466,021.79","755,018,493.67","705,286,111.66","856,677,443.41","1,585,923,295.29","1,307,509,161.70","1,420,636,394.59","1,571,876,623.31","1,986,093,643.12"
流动负债合计,"181,988,459.04","258,705,771.75","373,560,330.24","411,031,810.56","399,681,826.95","443,189,798.62","646,245,620.16","632,107,413.64","778,739,822.19","1,099,288,436.97","980,964,049.71","863,947,214.53","1,226,912,250.91","1,595,449,912.99"
可供出售金融资产,,,,,,,,,,,,,,
长期借款,,,,,,,,,"155,850,000.00","155,850,000.00","264,850,000.00","653,140,600.00","577,850,000.00","587,850,000.00"
持有至到期投资,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,
长期应收款,"91,126,740.22","58,352,850.05","39,455,451.94","35,455,451.94","35,455,451.94","35,455,451.94","6,279,026.92","6,279,026.92","32,439,036.68","46,593,221.00","53,098,170.89","51,098,170.89","57,930,770.35","56,930,770.35"
长期应付款,,,,,,,,,,,,,,
长期股权投资,"9,537,702.48","8,008,293.95","7,960,835.08","7,784,287.85","7,903,531.16","7,763,997.42","7,985,134.43","7,648,892.52","7,550,364.48","7,771,563.60","8,094,660.62","7,852,188.12","7,681,430.23","7,727,146.09"
专项应付款,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,
预计负债,"1,575,776.99","1,495,606.07","2,300,048.21","2,581,235.75","3,242,508.38","2,976,939.13","3,193,153.82","3,254,877.64","3,363,959.57","4,794,233.63","5,234,498.14","6,554,930.72","8,628,553.61","11,577,466.87"
固定资产,"24,761,709.62","32,184,309.27","36,874,544.11","37,948,977.17","63,297,284.12","63,156,913.71","70,496,742.24","70,800,983.64","70,369,227.99","70,470,984.41","97,158,509.96","94,096,909.51","147,711,901.30","198,614,169.03"
递延所得税负债,,,,,"3,667.50",,,,,,,,,
在建工程,"1,514,248.32","159,145.70","19,734,895.23","19,621,345.89","154,531.17","4,060,875.98","132,112,264.57","163,920,696.38","277,901,729.77","405,743,687.11","624,346,877.22","730,247,709.67","811,493,465.77","908,191,523.50"
其他非流动负债,"4,050,000.00","4,500,000.00","15,340,000.00",,,,,,,,,,"30,000,000.00","30,000,000.00"
工程物资,,,,,,,,,,,,,,
非流动负债合计,"5,625,776.99","5,995,606.07","17,640,048.21","18,721,235.75","21,446,175.88","22,526,939.13","26,703,153.82","26,766,077.64","184,515,159.57","188,277,417.63","297,544,498.14","686,555,530.72","653,553,553.61","675,435,707.31"
固定资产清理,,,,,,,,,,,,,,
负债合计,"187,614,236.03","264,701,377.82","391,200,378.45","429,753,046.31","421,128,002.83","465,716,737.75","672,948,773.98","658,873,491.28","963,254,981.76","1,287,565,854.60","1,278,508,547.85","1,550,502,745.25","1,880,465,804.52","2,270,885,620.30"
生产性生物资产,,,,,,,,,,,,,,
实收资本(或股本),"46,500,000.00","46,500,000.00","46,500,000.00","62,000,000.00","62,000,000.00","124,000,000.00","127,285,000.00","127,285,000.00","127,285,000.00","142,478,370.00","142,478,370.00","142,351,370.00","356,068,919.00","356,068,919.00"
油气资产,,,,,,,,,,,,,,
资本公积,"29,840,893.38","29,840,893.38","29,840,893.38","138,840,893.38","138,840,893.38","76,840,893.38","143,029,993.38","145,730,943.38","148,723,993.38","673,477,617.38","674,365,752.42","672,938,532.42","460,231,383.42","461,284,083.42"
无形资产,"14,536,103.62","8,457,288.91","19,100,088.57","18,897,274.47","18,754,010.86","26,727,504.05","39,617,944.88","59,296,464.62","88,731,376.79","87,828,088.60","94,908,499.92","93,726,610.09","228,646,493.83","238,733,411.74"
盈余公积,"7,799,675.33","10,727,459.39","13,212,236.81","13,212,236.81","15,442,087.62","15,442,087.62","17,592,070.91","17,592,070.91","19,340,543.49","19,340,543.49","21,199,573.84","21,199,573.84","25,635,244.71","25,635,244.71"
开发支出,,,,,,,,"46,793.90","737,099.97","6,607,680.07",,,,
减:库存股,,,,,,,"68,525,100.00","68,525,100.00","68,525,100.00","68,525,100.00","42,174,748.00","39,525,528.00","39,525,528.00","39,525,528.00"
商誉,,,,,,,,,,,,,"66,081,533.26","67,697,327.12"
未分配利润,"70,377,319.02","90,805,577.87","114,933,081.73","119,146,498.13","128,831,389.54","134,301,651.03","149,825,208.83","154,158,953.84","161,129,890.50","180,129,040.88","201,259,536.62","217,604,407.47","241,588,646.28","271,020,971.36"
长期待摊费用,"73,905.61","94,275.33","33,486.95","20,929.34",,,,"71,718.05","1,938,007.60","1,713,731.91","2,610,896.50","2,342,907.81","2,178,922.15","2,021,233.06"
少数股东权益,,,"-16,887.00","-23,652.29","-28,949.54","-130,813.69","-116,571.55","19,823,210.06","21,790,382.39","21,595,619.48","21,929,058.18","37,358,732.11","39,769,177.98","214,695,301.64"
递延所得税资产,"2,119,772.49","2,807,351.57","6,109,451.67","6,657,262.76","8,549,120.08","9,059,507.00","9,598,813.84","10,355,158.66","12,514,597.19","14,424,422.04","16,905,568.85","18,900,847.18","24,059,161.49","28,385,637.32"
外币报表折算价差,,,,,,,,,,,,,,
其他非流动资产,,,"500,000.00","3,591,505.00","9,054,822.06","10,480,284.20","20,930,955.00","31,232,723.12","24,140,807.64","28,985,271.80","92,933,745.25","183,528,095.23","46,823,670.60","66,267,621.00"
非正常经营项目收益调整,,,,,,,,,,,,,,
非流动资产合计,"143,670,182.36","110,063,514.78","129,768,753.55","129,977,034.42","143,168,751.39","156,704,534.30","287,020,881.88","349,652,457.81","516,322,248.11","670,138,650.54","990,056,929.21","1,181,793,438.50","1,392,607,348.98","1,574,568,839.21"
所有者权益(或股东权益)合计,"154,517,887.73","177,873,930.64","204,469,324.92","333,175,976.03","345,085,421.00","350,453,818.34","369,090,601.57","396,065,078.19","409,744,709.76","968,496,091.23","1,019,057,543.06","1,051,927,087.84","1,084,018,167.77","1,289,776,862.03"
资产总计,"342,132,123.76","442,575,308.46","595,669,703.37","762,929,022.34","766,213,423.83","816,170,556.09","1,042,039,375.55","1,054,938,569.47","1,372,999,691.52","2,256,061,945.83","2,297,566,090.91","2,602,429,833.09","2,964,483,972.29","3,560,662,482.33"
负债和所有者(或股东权益)合计,"342,132,123.76","442,575,308.46","595,669,703.37","762,929,022.34","766,213,423.83","816,170,556.09","1,042,039,375.55","1,054,938,569.47","1,372,999,691.52","2,256,061,945.83","2,297,566,090.91","2,602,429,833.09","2,964,483,972.29","3,560,662,482.33"
