科目,2013年度,2014年度,2015年度,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
取得借款收到的现金,"335,678,561.40","290,000,000.00","202,000,000.00","90,000,000.00","140,000,000.00","250,000,000.00","80,000,000.00","100,000,000.00","260,000,000.00","490,000,000.00","103,752,192.00"
支付的各项税费,"97,491,110.72","66,076,615.37","72,256,210.99","42,216,687.67","54,682,534.43","65,360,628.78","8,035,634.34","17,738,798.08","27,911,716.08","32,301,028.74","16,114,096.08"
收到其他与筹资活动有关的现金,,,,,,,,,,"46,353,229.22",
支付其他与经营活动有关的现金,"117,408,009.43","113,939,667.84","98,005,847.32","48,015,814.94","89,205,702.40","112,856,139.41","50,978,437.12","84,482,587.31","100,305,674.14","99,824,483.83","34,265,642.86"
筹资活动现金流入小计,"335,678,561.40","290,000,000.00","202,000,000.00","90,000,000.00","315,470,600.00","425,470,600.00","80,000,000.00","100,000,000.00","261,450,000.00","537,803,229.22","103,752,192.00"
经营活动现金流出小计,"938,222,855.09","903,700,627.71","700,744,413.85","340,611,618.66","538,938,709.91","742,769,361.03","219,831,265.06","415,030,725.61","601,594,609.78","810,588,089.90","273,216,195.34"
偿还债务支付的现金,"93,238,561.40","356,700,000.00","193,900,000.00","95,200,000.00","112,800,000.00","258,000,835.42","25,100,000.00","50,200,000.00","105,588,829.58","230,400,000.00","75,100,000.00"
经营活动产生的现金流量净额,"67,898,735.88","108,483,283.47","58,874,630.53","-28,853,777.09","-86,872,446.54","-119,342,304.37","-48,988,059.60","-62,131,769.75","-136,950,810.80","-159,112,150.03","-148,543,925.11"
分配股利、利润或偿还利息支付的现金,"27,087,377.88","13,431,839.19","9,909,856.93","5,067,257.78","7,300,781.22","9,406,994.64","2,184,114.18","32,568,847.72","35,958,954.18","43,486,803.90","5,477,692.55"
收回投资收到的现金,"2,000,000.00",,,,,,"65,000,000.00","135,000,000.00","288,015,369.86","446,000,000.00","150,000,000.00"
支付其他与筹资活动有关的现金,,,,,,"14,696,130.43",,,,"12,747,268.62",
取得投资收益收到的现金,"22,937.00",,,,,,"189,417.81","390,061.65","782,217.08","1,020,129.04","149,813.74"
筹资活动现金流出小计,"120,325,939.28","370,131,839.19","203,809,856.93","100,267,257.78","120,100,781.22","282,103,960.49","27,284,114.18","82,768,847.72","141,547,783.76","286,634,072.52","80,577,692.55"
处置固定资产、无形资产和其他长期资产收回的现金净额,"3,830,739.04","4,392,813.00","373,806.46","853,985.00","1,047,545.00","1,336,601.00","563,200.00","1,213,200.00","1,328,998.00","1,833,998.00","381,868.71"
筹资活动产生的现金流量净额,"215,352,622.12","-80,131,839.19","-1,809,856.93","-10,267,257.78","195,369,818.78","143,366,639.51","52,715,885.82","17,231,152.28","119,902,216.24","251,169,156.70","23,174,499.45"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,
四、汇率变动对现金的影响,"-3,213,345.62","1,000,663.93","2,236,559.91","313,172.45","398,230.56","1,189,024.95","-19,304.54","-393,224.15","-879,052.26","-1,199,751.98","-662,451.91"
收到其他与投资活动有关的现金,,,,,,,,,,,"68,127.63"
四(2)、其他原因对现金的影响,,,,,,,,,,,
投资活动现金流入小计,"5,853,676.04","4,392,813.00","373,806.46","853,985.00","1,047,545.00","1,336,601.00","65,752,617.81","136,603,261.65","290,126,584.94","448,854,127.04","150,599,810.08"
五、现金及现金等价物净增加额,"-2,792,556.38","-5,058,486.71","17,208,833.89","-46,829,401.86","93,513,248.82","1,739,542.84","-7,138,159.30","-115,532,506.26","-71,578,713.63","53,847,934.64","-134,048,100.62"
购建固定资产、无形资产和其他长期资产支付的现金,"286,684,244.80","36,205,207.42","42,466,306.08","8,875,524.44","16,429,898.98","19,810,418.25","10,599,298.79","15,841,926.29","23,777,651.75","36,863,447.09","8,616,033.13"
期初现金及现金等价物余额,"172,034,584.77","169,242,028.39","164,183,541.68","181,392,375.57","181,392,375.57","181,392,375.57","183,131,941.86","183,131,918.41","183,131,918.41","183,131,918.41","237,670,455.45"
投资支付的现金,"2,000,000.00",,,,,"5,000,000.00","66,000,000.00","191,000,000.00","320,000,000.00","449,000,000.00","150,000,000.00"
期末现金及现金等价物余额,"169,242,028.39","164,183,541.68","181,392,375.57","134,562,973.71","274,905,624.39","183,131,918.41","175,993,782.56","67,599,412.15","111,553,204.78","236,979,853.05","103,622,354.83"
