科目,2013年度,2014年度,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
支付其他与经营活动有关的现金,"24,777,874.13","19,965,954.14","52,887,006.78",,"13,646,808.62","54,560,306.21","22,939,929.79","159,186,231.03","160,983,460.75","193,452,842.40","58,897,191.31"
筹资活动现金流入小计,"513,000,000.00","311,000,000.00","286,600,000.00",,"301,000,000.00","744,779,465.50","1,049,779,465.50","80,000,000.00","130,000,000.00","244,500,000.00","327,815,200.84"
经营活动现金流出小计,"308,294,041.86","323,779,710.43","375,116,569.27",,"164,339,165.75","280,413,769.28","322,332,721.88","354,343,675.90","456,175,101.33","618,736,146.28","568,253,639.05"
偿还债务支付的现金,"489,500,000.00","223,500,000.00","328,600,000.00",,"274,000,000.00","294,000,000.00","767,000,000.00",,"103,000,000.00","116,000,000.00","362,500,000.00"
经营活动产生的现金流量净额,"7,121,898.43","-78,752,523.14","51,538,287.55","-16,947,100.00","-24,301,587.79","-80,778,653.76","30,535,636.44","-232,786,703.61","-218,328,765.07","-330,744,043.19","-65,832,651.29"
分配股利、利润或偿还利息支付的现金,"15,164,619.81","19,132,136.09","18,931,760.44",,"5,154,995.69","7,893,022.76","17,444,233.17","2,146,308.33","23,874,955.41","26,908,084.10","30,747,845.29"
收回投资收到的现金,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00",
支付其他与筹资活动有关的现金,"1,425,000.00","3,223,000.00","1,507,735.80",,"548,000.00","548,000.00","4,928,000.00",,,,"9,021,899.76"
取得投资收益收到的现金,,,,,,,,"723,013.70","723,013.70","723,013.70",
筹资活动现金流出小计,"506,089,619.81","245,855,136.09","349,039,496.24",,"279,702,995.69","302,441,022.76","789,372,233.17","2,146,308.33","126,874,955.41","142,908,084.10","402,269,745.05"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,253.00","662,417.09","238,714.36",,641.03,750.00,"184,831.71",,,,"22,351,950.61"
筹资活动产生的现金流量净额,"6,910,380.19","65,144,863.91","-62,439,496.24","29,086,500.00","21,297,004.31","442,338,442.74","260,407,232.33","77,853,691.67","3,125,044.59","101,591,915.90","-74,454,544.21"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,"1,000,000.00"
四、汇率变动对现金的影响,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,"28,479,332.85","33,370,333.17","47,192,059.36","47,192,059.36","137,475,722.10"
四(2)、其他原因对现金的影响,,,,,,,,,,,
投资活动现金流入小计,"2,253.00","662,417.09","238,714.36",,641.03,750.00,"28,664,164.56","134,093,346.87","147,915,073.06","147,915,073.06","160,827,672.71"
五、现金及现金等价物净增加额,"6,724,731.07","-19,310,266.71","-13,958,340.14","11,097,700.00","-5,444,945.95","358,915,411.70","211,891,706.42","-20,916,037.46","-69,485,752.90","-146,631,839.53","-93,492,057.18"
购建固定资产、无形资产和其他长期资产支付的现金,"7,309,800.55","6,365,024.57","3,295,845.81",,"2,441,003.50","2,645,127.28","7,715,326.91","76,372.39","2,197,105.48","2,796,086.07","12,729,459.18"
期初现金及现金等价物余额,"38,589,021.67","45,313,752.74","26,003,486.03",,"12,045,145.89","12,045,145.89","12,045,145.89","223,936,852.31","223,936,852.31","223,936,852.31","223,936,852.31"
投资支付的现金,,,,,,,,,,,
期末现金及现金等价物余额,"45,313,752.74","26,003,486.03","12,045,145.89","23,142,900.00","6,600,199.94","370,960,557.59","223,936,852.31","203,020,814.85","154,451,099.41","77,305,012.78","130,444,795.13"
