科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"3,499,033.02","4,100,364.75","4,553,188.95","5,003,442.20","4,707,591.21","6,350,577.10","6,578,566.45","9,140,858.31","8,542,947.09","19,216,046.60","6,541,427.52","7,279,210.17","10,415,138.22","11,759,897.52","8,625,801.43"
应付职工薪酬,"1,613,300.91","1,916,799.04","2,583,574.26","2,747,814.56","2,655,625.87","2,742,788.32","2,874,858.80","2,495,222.83","2,555,826.14","2,744,140.31","2,946,154.43","1,926,010.09","5,430,520.05","6,389,532.92","8,649,371.14"
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"4,601,544.30","3,177,938.67","8,929,456.95","5,455,085.52","10,736,500.32","152,715.72","3,421,750.20","2,157,753.59","13,962,067.76","1,225,056.44","4,056,275.07","5,827,762.81","18,330,138.97","7,809,650.81","13,596,909.65"
应收利息,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,
存货,"144,779,432.30","193,990,990.01","198,203,294.94","221,441,239.89","208,476,071.30","235,228,437.43","258,509,445.22","264,815,109.79","265,735,961.12","269,034,347.97","271,131,901.65","281,072,701.67","337,321,167.52","363,563,568.76","347,630,025.41"
其他应付款,"194,997.55","245,825.59","602,592.67","6,384,272.88","978,498.19","420,339.64","19,424.11","223,901.22","253,747.01","308,568.45","229,721.10","272,829.29","51,712,947.53","5,307,479.32","7,034,746.63"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,
其他流动资产,,,,,"27,211.10","350,964.61","2,971,977.22","58,998.54","107,497.18","1,678,129.45","29,186,648.24","9,990,000.00","37,399,391.15","58,581,324.31","34,993,623.12"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"340,126,561.10","470,637,296.65","551,068,213.53","781,511,128.95","762,443,830.52","752,859,793.70","690,443,911.90","672,645,034.45","739,183,628.68","719,114,040.51","718,717,713.05","706,317,263.53","1,137,720,497.78","1,107,770,496.68","1,118,892,037.21"
流动负债合计,"250,333,783.91","341,380,321.97","367,775,133.12","344,016,045.89","337,057,254.72","333,921,830.15","282,329,044.09","258,313,595.18","316,455,657.99","289,653,126.63","274,991,870.22","254,519,502.98","423,149,574.53","384,475,068.50","352,333,767.24"
可供出售金融资产,,,,,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00"
长期借款,,"27,000,000.00","30,816,320.00","30,816,320.00",,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,"11,792,448.96","11,596,353.07","13,301,964.20"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,"13,201,024.58","12,932,714.72","12,669,527.66","12,406,337.90","12,143,148.14","11,879,958.38","11,616,768.62","11,353,578.86"
预计负债,,,,,,,,,,,,,,,
固定资产,"46,045,301.28","46,878,483.47","44,979,969.28","44,698,414.67","43,794,355.58","114,916,668.04","155,677,877.60","143,278,589.59","143,197,419.50","150,510,665.31","152,385,366.25","153,762,122.29","194,972,863.73","194,352,878.69","195,952,544.91"
递延所得税负债,,,,,,,,,,,,,"2,311,221.72","2,041,859.46","1,595,054.75"
在建工程,"42,651,427.28","79,193,425.27","99,163,485.88","100,033,860.88","100,462,839.83","38,551,833.40","7,646,114.61","8,285,185.63","9,481,184.45","10,543,583.27","10,517,441.96","10,517,840.78",,"439,752.48",
其他非流动负债,,"900,000.00","18,673,756.68",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,,"27,900,000.00","49,490,076.68","47,006,724.12","15,518,105.36","15,152,550.74","13,682,224.36","13,305,595.02","13,178,081.15","13,009,487.39","10,974,610.64","10,883,483.53","13,201,578.14","12,835,088.77","12,291,156.95"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"250,333,783.91","369,280,321.97","417,265,209.80","391,022,770.01","352,575,360.08","349,074,380.89","296,011,268.45","271,619,190.20","329,633,739.14","302,662,614.02","285,966,480.86","265,402,986.51","436,351,152.67","397,310,157.27","364,624,924.19"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"45,600,000.00","45,600,000.00","45,600,000.00","60,800,000.00","60,800,000.00","60,800,000.00","97,280,000.00","97,280,000.00","97,280,000.00","97,280,000.00","97,280,000.00","97,280,000.00","113,337,040.00","113,337,040.00","181,339,264.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"85,706,378.61","85,706,378.61","85,706,378.61","317,038,337.52","317,038,337.52","317,038,337.52","280,558,337.52","280,558,337.52","280,558,337.52","280,558,337.52","280,558,337.52","280,558,337.52","1,062,879,976.39","1,062,879,976.39","994,877,752.39"
无形资产,"31,347,542.05","30,744,297.61","31,708,832.07","31,532,606.25","31,361,086.98","31,227,509.25","31,309,996.02","31,442,448.50","31,234,080.47","31,031,111.30","30,828,142.13","30,725,435.17","43,130,578.44","42,600,018.43","42,243,314.65"
盈余公积,"7,263,781.09","12,142,957.37","17,355,607.22","17,355,607.22","17,355,607.22","17,355,607.22","22,443,579.81","22,443,579.81","22,443,579.81","22,443,579.81","27,130,038.05","27,130,038.05","27,130,038.05","27,130,038.05","31,423,169.35"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"500,940,084.50","500,940,084.50","500,940,084.50"
未分配利润,"72,260,943.26","116,095,547.41","162,960,861.77","173,652,751.19","193,360,494.70","197,689,760.47","211,465,363.23","222,696,662.89","231,417,271.95","236,679,903.02","249,718,541.75","261,139,792.56","274,163,504.53","280,704,842.81","324,826,504.95"
长期待摊费用,,,,,,"1,299,778.87","3,130,458.40","3,147,187.17","4,339,255.28","5,191,455.27","5,541,368.46","5,213,169.21","5,692,641.99","5,278,112.29","4,916,016.33"
少数股东权益,,,,,,,,,,,,,"1,930,218.81","1,543,591.67","1,509,129.49"
递延所得税资产,"994,055.16","1,371,702.36","1,967,556.64","2,093,455.19","3,067,686.61","3,102,502.84","3,166,173.55","3,143,869.00","3,626,353.04","3,295,609.02","4,389,810.39","4,346,115.02","5,268,546.04","5,031,446.43","5,245,595.17"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"16,384,016.93","19,454,431.50","17,338,292.28","7,268,442.03","5,867,218.04","8,486,060.50","1,394,310.63","279,735.00","2,755,608.54"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"121,038,325.77","158,187,908.71","177,819,843.87","178,358,336.99","178,685,969.00","189,098,292.40","217,314,637.11","221,952,735.97","222,149,299.74","220,510,393.86","221,935,685.13","225,193,891.11","778,071,432.67","775,135,149.51","779,708,707.16"
所有者权益(或股东权益)合计,"210,831,102.96","259,544,883.39","311,622,847.60","568,846,695.93","588,554,439.44","592,883,705.21","611,747,280.56","622,978,580.22","631,699,189.28","636,961,820.35","654,686,917.32","666,108,168.13","1,479,440,777.78","1,485,595,488.92","1,533,975,820.18"
资产总计,"461,164,886.87","628,825,205.36","728,888,057.40","959,869,465.94","941,129,799.52","941,958,086.10","907,758,549.01","894,597,770.42","961,332,928.42","939,624,434.37","940,653,398.18","931,511,154.64","1,915,791,930.45","1,882,905,646.19","1,898,600,744.37"
负债和所有者(或股东权益)合计,"461,164,886.87","628,825,205.36","728,888,057.40","959,869,465.94","941,129,799.52","941,958,086.10","907,758,549.01","894,597,770.42","961,332,928.42","939,624,434.37","940,653,398.18","931,511,154.64","1,915,791,930.45","1,882,905,646.19","1,898,600,744.37"
