科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
长期借款,"1,128,300.00","45,000,000.00","42,000,000.00",,"62,700,000.00",,"57,360,000.00",,"49,900,000.00","49,900,000.00","49,850,000.00","49,850,000.00","49,800,000.00","49,800,000.00"
持有至到期投资,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,
长期应付款,"3,315,258.63",,"9,431,654.28",,"31,767,252.56",,"23,105,377.98","18,013,134.92","13,430,414.85","8,700,771.13","4,386,626.57","672,275.35",,"8,161,185.70"
长期股权投资,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,
固定资产,"413,074,325.46","466,169,261.30","691,307,182.83",,"727,715,646.27",,"756,386,346.27","748,598,427.73","741,407,902.11","798,098,287.50","808,000,174.52","824,906,935.13","857,313,051.52","961,098,178.48"
递延所得税负债,,,,,,,,,,,,,,
在建工程,"37,684,425.80","120,098,370.05","57,000,424.58",,"57,489,687.59",,"52,025,610.95","64,178,504.41","143,652,711.43","113,330,848.41","165,366,516.97","150,542,372.12","134,607,214.29","108,712,510.98"
其他非流动负债,"29,170,374.06","30,170,972.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,
非流动负债合计,"33,613,932.69","75,170,972.00","79,003,224.22","77,244,594.33","121,505,996.46","118,154,039.24","108,501,920.80","45,289,577.22","89,966,756.63","84,597,012.39","82,828,760.81","80,662,450.66","86,447,582.43","95,193,545.21"
固定资产清理,,,,,,,,"299,539.92","482,395.51","667,521.43",,,,
负债合计,"563,285,607.44","757,229,637.50","812,210,817.83","843,102,355.05","908,344,403.74","931,964,363.51","895,965,244.68","815,762,917.53","891,709,376.30","905,858,984.55","988,439,211.00","1,054,304,512.99","1,145,881,041.63","1,279,216,137.28"
生产性生物资产,,,,,,,,,,,,,,
实收资本(或股本),"125,500,000.00","125,500,000.00","125,500,000.00",,"125,500,000.00",,"167,350,000.00","167,350,000.00","167,350,000.00","167,350,000.00","167,350,000.00","167,350,000.00","167,350,000.00","167,350,000.00"
油气资产,,,,,,,,,,,,,,
资本公积,"84,770,876.44","84,770,876.44","84,770,876.44",,"84,770,876.44",,"343,371,611.65","343,371,611.65","343,371,611.65","343,371,611.65","343,371,611.65","343,371,611.65","343,371,611.65","343,371,611.65"
无形资产,"31,722,745.12","30,995,718.60","32,223,890.48",,"31,447,112.45",,"30,530,999.21","30,081,907.41","29,676,435.34","29,852,930.89","30,549,514.32","30,659,398.67","30,098,360.66","29,600,486.80"
盈余公积,"10,356,791.20","17,561,235.82","24,854,347.79",,"24,854,347.79",,"32,101,801.66","32,101,801.66","32,101,801.66","32,101,801.66","38,944,720.92","38,944,720.92","38,944,720.92","38,944,720.92"
开发支出,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,
未分配利润,"166,855,825.55","230,776,494.50","292,704,939.58",,"324,894,097.79",,"346,416,010.62","353,497,637.65","364,042,011.16","377,251,079.45","384,597,178.23","396,628,386.32","410,999,143.34","431,068,188.52"
长期待摊费用,,"1,685,355.17","2,181,492.81",,"2,109,209.36",,"3,028,781.28","3,409,257.27","3,137,861.07","2,919,043.80","3,453,556.22","3,176,458.54","2,971,821.82","7,705,690.07"
少数股东权益,,,,,,,,,,,,,,
递延所得税资产,"10,405,421.19","12,033,687.82","15,962,994.35",,"19,418,605.93",,"16,471,532.07","16,746,907.57","17,763,634.66","18,745,612.13","21,020,440.32","22,553,025.81","25,386,063.50","28,532,638.36"
外币报表折算价差,,,,,,,,,,,,,,
其他非流动资产,"4,759,460.56","17,536,355.29","18,997,393.74",,"32,041,328.00",,"44,725,074.41","91,268,589.64","100,357,362.36","66,613,353.88","48,846,090.79","62,318,909.50","48,492,309.82","21,010,685.20"
非正常经营项目收益调整,,,,,,,,,,,,,,
非流动资产合计,"497,646,378.13","648,518,748.23","817,673,378.79","828,273,277.84","870,221,589.60","904,090,941.06","903,168,344.19","954,583,133.95","1,036,478,302.48","1,060,227,598.04","1,107,236,293.14","1,124,157,099.77","1,128,868,821.61","1,186,660,189.89"
所有者权益(或股东权益)合计,"387,483,493.19","458,608,606.76","527,830,163.81","535,765,976.27","560,019,322.02","571,770,795.71","889,239,423.93","896,321,050.96","906,865,424.47","920,074,492.76","934,263,510.80","946,294,718.89","960,665,475.91","980,734,521.09"
资产总计,"950,769,100.63","1,215,838,244.26","1,340,040,981.64","1,378,868,331.32","1,468,363,725.76","1,503,735,159.22","1,785,204,668.61","1,712,083,968.49","1,798,574,800.77","1,825,933,477.31","1,922,702,721.80","2,000,599,231.88","2,106,546,517.54","2,259,950,658.37"
负债和所有者(或股东权益)合计,"950,769,100.63","1,215,838,244.26","1,340,040,981.64","1,378,868,331.32","1,468,363,725.76","1,503,735,159.22","1,785,204,668.61","1,712,083,968.49","1,798,574,800.77","1,825,933,477.31","1,922,702,721.80","2,000,599,231.88","2,106,546,517.54","2,259,950,658.37"
