科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应付职工薪酬,"49,823,254.96","37,141,825.59","35,753,703.19","18,509,880.40","39,685,023.65","17,157,537.48","14,660,401.55","19,190,789.97","33,461,453.15","30,308,248.17","27,298,959.92","15,368,908.30"
应收关联公司款,,,,,,,,,,,,
应交税费,"24,369,136.10","25,248,240.89","36,014,959.03","11,749,363.10","24,494,115.29","10,413,717.01","6,996,346.44","8,745,232.97","12,822,594.13","22,405,094.22","-3,200,550.91","11,087,291.80"
应收利息,,,,,,,,,,"40,716.67","40,716.67",
应付利息,,,,,,,,,,,,
应收股利,,,,,,,,,,,,
应付股利,,,"425,000.00",,,,,,,,"10,000,000.00","7,090,600.00"
存货,"55,094,640.49","94,719,534.67","61,319,197.23","76,004,523.86","50,859,739.78","27,842,962.54","54,362,438.28","66,429,891.52","103,879,133.61","134,649,348.81","208,179,984.13","248,594,805.26"
其他应付款,"5,358,826.93","1,091,409.02","1,924,168.04","461,619.18","528,728.19","5,584,018.09","5,557,829.90","6,983,840.92","6,921,435.15","41,451,694.02","48,712,949.88","128,937,003.09"
其中:消耗性生物资产,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,
其他流动资产,"3,439,437.75","242,034.22","364,116.00",,,"669,341.48","669,341.48","740,000.00",,"115,924,942.38","115,890,163.26","136,886,203.07"
其他流动负债,,,,,,,,,,,,
流动资产合计,"516,784,840.73","506,915,586.47","590,804,726.99","513,041,071.90","602,527,416.12","834,509,185.68","666,787,410.28","784,481,889.63","942,854,388.45","937,401,306.20","901,690,306.42","1,145,538,440.11"
流动负债合计,"500,823,439.73","470,308,088.30","467,534,759.87","373,550,441.79","430,380,605.22","307,349,124.05","136,690,691.64","284,427,776.67","390,744,327.64","536,664,741.58","497,732,761.52","736,903,134.49"
可供出售金融资产,"3,006,449.05","2,387,787.87","2,387,787.87","2,387,787.87","2,387,787.87","3,347,787.87","3,347,787.87","3,347,787.87","3,347,787.87","3,347,787.87","3,347,787.87","3,347,787.87"
长期借款,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,
应付债券,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,
长期股权投资,,,,,,"4,481.68","4,481.68",,,,"3,500,000.00",
专项应付款,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,
预计负债,,,,,,,,,,,,
固定资产,"319,598,569.86","365,283,321.24","319,757,138.24","296,966,537.24","288,747,857.41","277,290,503.82","265,691,432.75","311,762,400.12","327,337,705.23","333,866,636.10","334,667,411.71","336,856,601.21"
递延所得税负债,,,,,,,,,,,,
在建工程,"18,468,581.88","515,000.00","6,875,307.29","7,566,880.25","9,141,052.44","11,894,194.28","11,908,964.28","11,908,964.28","11,908,964.28","123,248,267.15","123,505,884.79","161,962,935.65"
其他非流动负债,,,,,,,,,,,,
工程物资,,,,,,,,,,,,
非流动负债合计,"619,155.86","582,867.50","546,579.14","528,434.96","519,272.87","510,290.78","501,218.69","495,170.63","483,074.51","474,002.42","474,002.42","458,882.27"
固定资产清理,,,,,,,,,,,,
负债合计,"501,442,595.59","470,890,955.80","468,081,339.01","374,078,876.75","430,899,878.09","307,859,414.83","137,191,910.33","284,922,947.30","391,227,402.15","537,138,744.00","498,206,763.94","737,362,016.76"
生产性生物资产,,,,,,,,,,,,
实收资本(或股本),"87,900,000.00","87,900,000.00","87,900,000.00","87,900,000.00","87,900,000.00","117,200,000.00","117,200,000.00","117,200,000.00","119,770,000.00","119,770,000.00","119,770,000.00","204,680,000.00"
油气资产,,,,,,,,,,,,
资本公积,"38,256,228.94","38,256,228.94","38,256,228.94","38,256,228.94","38,256,228.94","329,994,818.36","329,994,818.36","329,994,818.36","363,128,664.36","369,727,037.72","368,924,127.52","299,757,087.26"
无形资产,"6,114,744.41","14,240,704.77","14,170,398.54","13,989,838.53","13,903,701.48","13,819,739.17","13,736,864.23","13,681,614.27","13,571,707.86","13,513,770.93","13,516,160.60","13,288,453.77"
盈余公积,"26,599,901.95","33,439,239.23","38,863,343.98","40,216,942.40","42,355,813.35","44,449,722.72","44,449,722.72","45,595,459.58","48,538,604.57","50,631,754.47","50,889,772.80","50,718,588.35"
开发支出,,,,,,,,,,,,
减:库存股,,,,,,,,,,"35,902,900.00","35,902,900.00","35,902,900.00"
商誉,,,,,,,,,,,,"15,995,864.55"
未分配利润,"196,753,854.70","236,943,110.92","274,766,942.57","264,598,372.13","285,762,471.59","309,814,435.16","301,255,670.17","314,876,896.13","342,752,805.12","358,997,443.43","344,042,965.67","366,309,374.40"
长期待摊费用,"715,874.92","324,000.00","1,401,330.05","1,152,313.55","1,068,305.30","984,297.05","984,297.05","2,210,629.16","2,882,254.80","874,930.71","874,930.71","2,805,415.04"
少数股东权益,"274,981.96","267,329.25","1,178,384.87","1,207,591.13","1,296,570.02","1,327,357.96","1,313,478.59","1,480,950.78","3,358,826.46","3,262,812.68","28,808,280.07","26,533,937.88"
递延所得税资产,"5,691,152.90","4,779,707.15","7,368,815.82","6,120,703.60","6,169,105.90","6,352,673.06","6,108,071.22","6,210,981.30","7,239,160.93","9,599,103.86","9,425,610.99","10,113,647.13"
外币报表折算价差,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"23,052,879.30","23,052,879.30","1,047,896.30"
非正常经营项目收益调整,,,,,,,,,,,,
非流动资产合计,"353,595,373.02","387,530,521.03","351,960,777.81","328,184,061.04","321,417,810.40","313,693,676.93","301,781,899.08","349,122,377.00","366,287,580.97","507,503,375.92","511,890,665.97","545,418,601.52"
所有者权益(或股东权益)合计,"368,937,618.16","423,555,151.70","474,684,165.79","467,146,256.19","493,045,348.43","840,343,447.78","831,377,399.03","848,681,319.33","917,914,567.27","907,765,938.12","915,374,208.45","953,595,024.87"
资产总计,"870,380,213.75","894,446,107.50","942,765,504.80","841,225,132.94","923,945,226.52","1,148,202,862.61","968,569,309.36","1,133,604,266.63","1,309,141,969.42","1,444,904,682.12","1,413,580,972.39","1,690,957,041.63"
负债和所有者(或股东权益)合计,"870,380,213.75","894,446,107.50","942,765,504.80","841,225,132.94","923,945,226.52","1,148,202,862.61","968,569,309.36","1,133,604,266.63","1,309,141,969.42","1,444,904,682.12","1,413,580,972.39","1,690,957,041.63"
