科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
资本公积,"20,312,779.00","20,312,779.00","20,312,779.00","20,312,779.00","534,009,191.45","534,009,191.45","534,009,191.45","476,882,406.25","630,803,969.36"
无形资产,"18,673,592.30","27,078,925.33","96,068,881.84","93,486,926.00","91,312,244.20","90,167,662.93","89,252,797.86","89,135,416.92","88,581,681.52"
盈余公积,"38,562,643.78","76,854,100.61","113,974,278.01","113,974,278.01","113,974,278.01","159,618,262.81","159,618,262.81","159,618,262.81","159,618,262.81"
开发支出,,,,,,,,,
减:库存股,,,,,,,,,"149,891,742.00"
商誉,,,,,,,,,
未分配利润,"224,293,767.29","361,416,878.78","544,750,034.79","624,200,867.71","747,759,719.45","810,017,794.11","879,715,883.64","833,514,025.78","948,201,178.14"
长期待摊费用,"964,419.33","752,554.21","7,663,370.15","9,748,043.45","12,189,901.43","14,182,033.93","25,114,242.75","25,283,558.11","17,648,254.00"
少数股东权益,,,"3,970,421.74","8,444,624.28","11,027,474.51","14,862,526.59","17,682,309.90",,
递延所得税资产,"1,182,663.25","1,913,624.57","1,016,808.65","688,630.84","396,624.67","425,053.47","437,524.27","686,897.16","1,352,634.56"
外币报表折算价差,,,,,,,,,
其他非流动资产,"3,520,000.00","3,520,000.00","203,450,000.00","203,662,500.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","241,480,000.00"
非正常经营项目收益调整,,,,,,,,,
非流动资产合计,"68,614,879.77","91,250,786.51","440,590,697.70","468,893,346.46","483,491,429.33","570,613,404.93","624,880,104.92","699,023,922.64","780,947,550.05"
所有者权益(或股东权益)合计,"523,169,190.07","848,583,758.39","1,073,007,513.54","1,156,932,549.00","1,840,170,663.42","1,951,907,774.96","2,024,425,647.80","1,903,414,694.84","2,031,837,168.31"
资产总计,"647,951,922.07","1,050,063,536.54","1,324,717,299.08","1,349,807,271.27","2,037,484,628.94","2,324,169,773.82","2,220,666,789.38","2,205,889,973.46","2,434,627,593.06"
负债和所有者(或股东权益)合计,"647,951,922.07","1,050,063,536.54","1,324,717,299.08","1,349,807,271.27","2,037,484,628.94","2,324,169,773.82","2,220,666,789.38","2,205,889,973.46","2,434,627,593.06"
