科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"1,539,505.21","3,124,496.85","5,158,790.35","1,922,265.52","4,010,228.72","6,504,987.56","9,445,893.76","2,392,014.58","5,059,491.39","7,768,986.92","11,431,197.62","3,706,737.41","8,709,768.89","13,706,728.11","20,076,938.98","11,753,014.18","27,063,694.40","44,978,926.11","68,250,142.56","20,613,212.85","40,065,691.05","57,694,536.77","71,385,224.68","20,125,960.78","36,355,787.28","52,734,889.06"
取得借款收到的现金,"10,000,000.00","35,000,000.00","74,000,000.00","49,900,000.00","95,000,000.00","95,000,000.00",,,,"3,000,000.00",,,,"8,178,000.00","140,905,430.00","54,945,520.00","145,614,060.00","300,680,330.00","471,942,890.00","158,189,856.00","614,704,176.00","676,204,176.00","706,204,176.00","893,702,000.00","1,069,800,300.00","1,120,622,800.00"
支付的各项税费,"2,213,034.56","8,166,822.46","25,196,746.74","10,827,996.82","21,278,523.86","32,398,955.50","41,537,894.58","22,409,180.78","32,165,505.31","48,987,992.10","58,701,032.49","26,093,240.30","36,933,937.80","55,973,798.13","57,124,647.83","37,517,533.26","84,737,629.81","121,401,915.45","135,727,090.36","65,561,074.61","120,187,053.50","154,139,829.95","156,930,523.33","49,136,677.11","70,806,559.61","94,313,144.38"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,"41,300.00",,,,,,,,,,
支付其他与经营活动有关的现金,"15,524,731.15","13,630,202.87","22,031,561.03","4,833,836.49","16,026,194.34","15,954,036.82","21,558,117.09","8,472,091.57","20,037,386.62","27,245,596.24","36,524,334.25","17,967,736.05","30,663,746.98","40,938,573.58","45,957,663.94","47,127,142.37","33,843,348.78","51,625,121.17","49,171,745.59","17,725,794.47","35,807,173.47","54,756,327.47","47,694,978.12","26,148,668.27","45,770,025.32","133,280,274.99"
筹资活动现金流入小计,"10,000,000.00","95,470,000.00","74,900,000.00","49,900,000.00","95,000,000.00","695,000,000.00","600,000,000.00",,,"3,000,000.00","7,200,000.00",,"616,360.00","8,794,360.00","141,521,790.00","554,986,799.00","647,084,039.00","803,130,309.00","957,925,434.74","158,189,856.00","614,704,176.00","1,676,204,176.00","1,698,204,176.00","893,702,000.00","1,069,800,300.00","1,124,622,800.00"
经营活动现金流出小计,"68,408,239.61","173,682,431.61","336,264,420.78","56,478,965.93","148,105,845.02","226,152,336.80","306,105,040.55","168,960,834.27","329,391,446.53","450,238,175.86","525,899,319.64","115,009,341.97","252,226,336.31","419,622,328.96","584,488,617.89","208,544,960.99","515,745,503.16","714,105,885.54","961,185,128.97","247,946,813.70","599,668,770.58","823,260,592.05","1,063,105,918.80","252,452,083.59","620,484,935.95","951,799,624.23"
偿还债务支付的现金,"1,748,000.00","10,000,000.00","50,000,000.00","15,000,000.00","20,000,000.00","106,000,000.00","59,000,000.00",,,,,,,,"21,024,530.00",,"21,000,000.00","86,000,000.00","221,162,390.00","169,920,000.00","242,919,900.00","698,050,936.00","818,050,936.00","406,498,400.00","580,714,640.00","660,674,640.00"
经营活动产生的现金流量净额,"-26,597,747.61","1,832,580.24","-70,144,933.55","-35,493,306.33","-64,914,935.03","-80,173,026.17","-66,712,195.31","-78,677,741.54","-78,860,612.62","-76,567,151.93","-70,274,989.54","-28,118,071.82","-61,154,010.99","-157,356,257.97","-117,605,415.67","-100,036,152.30","-157,605,484.30","-152,622,306.54","-52,160,140.46","14,854,314.30","11,761,142.59","123,316,599.00","446,613,799.65","-44,804,718.28","-36,149,297.79","1,130,712.65"
分配股利、利润或偿还利息支付的现金,"10,021,823.31","1,162,371.63","10,632,836.39","1,259,785.16","3,267,393.87","5,175,696.30","5,725,779.63",,"48,000,000.00","48,000,000.00","48,000,000.00",,"48,000,000.00","48,000,000.00","49,095,223.98","2,148,009.06","32,175,487.64","38,210,477.74","45,909,653.17","6,467,083.55","67,174,576.50","75,316,683.02","78,879,398.90","5,405,879.30","13,027,726.29","124,099,646.12"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,"3,398,610.00","2,167,850.00","58,512,740.00","114,012,740.00","114,012,740.00","976,360.65","48,976,360.65","49,080,100.68"
支付其他与筹资活动有关的现金,,"156,495.45",,,,"45,138,800.00","45,138,800.00",,,,,,,,,"14,961,620.99","14,311,303.97","14,311,303.97","1,373,963.94",,,"8,050,158.40","473,000,000.00","39,400,000.00","39,400,000.00","39,400,000.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,"7,452.05","7,452.05","7,452.05","1,300,000.00",,,
筹资活动现金流出小计,"11,769,823.31","11,318,867.08","60,632,836.39","16,259,785.16","23,267,393.87","156,314,496.30","109,864,579.63",,"48,000,000.00","48,000,000.00","48,000,000.00",,"48,000,000.00","48,000,000.00","70,119,753.98","17,109,630.05","67,486,791.61","138,521,781.71","268,446,007.11","176,387,083.55","310,094,476.50","781,417,777.42","1,369,930,334.90","451,304,279.30","633,142,366.29","824,174,286.12"
处置固定资产、无形资产和其他长期资产收回的现金净额,,489.32,,,,,,,,,,,,799.68,799.83,,500.00,500.00,500.00,"1,000.00","1,000.00","1,000.00","1,000.00",,,854.70
筹资活动产生的现金流量净额,"-1,769,823.31","84,151,132.92","14,267,163.61","33,640,214.84","71,732,606.13","538,685,503.70","490,135,420.37",,"-48,000,000.00","-45,000,000.00","-40,800,000.00",,"-47,383,640.00","-39,205,640.00","71,402,036.02","537,877,168.95","579,597,247.39","664,608,527.29","689,479,427.63","-18,197,227.55","304,609,699.50","894,786,398.58","328,273,841.10","442,397,720.70","436,657,933.71","300,448,513.88"
处置子公司及其他营业单位收到的现金净额,"6,945,034.68","5,500,000.00",,,,,,,,,,,,,,,,,,,,,"8,663,993.82",,,
四、汇率变动对现金的影响,"1,244.83","-34,990.06","-165,481.62",-195.22,989.20,"1,801.71","-11,393.37","-8,494.52","-41,578.30","-52,664.63","-176,496.20","48,483.95","34,991.45","28,560.28","-373,851.35","438,363.23","42,360.09","5,465,215.81","9,054,425.54","1,015,106.25","3,126,427.26","3,638,740.35","8,233,514.74","-2,149,937.03","8,772,703.24","15,860,448.52"
收到其他与投资活动有关的现金,,"1,000,000.00",,,,,,,,"10,476,377.18","5,203,546.81",,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"6,945,034.68","6,500,489.32",,,,,,,,"10,476,377.18","5,203,546.81",,,799.68,799.83,,500.00,500.00,"3,399,110.00","2,176,302.05","58,521,192.05","114,021,192.05","123,977,733.82","976,360.65","48,976,360.65","49,080,955.38"
五、现金及现金等价物净增加额,"-21,985,271.41","87,527,941.44","-56,176,890.96","-1,936,778.07","5,603,384.94","455,922,916.88","420,806,165.95","-78,712,803.59","-127,980,870.59","-116,280,606.94","-126,893,896.17","-29,198,438.54","-118,343,974.35","-220,554,252.68","-115,141,370.97","279,915,248.26","-88,182,763.17","-26,602,721.49","46,407,962.58","-7,990,400.26","71,004,156.34","786,522,017.64","550,049,218.85","-131,392,445.62","-116,907,288.18","-248,724,256.27"
购建固定资产、无形资产和其他长期资产支付的现金,"463,980.00","4,921,270.98","133,639.40","83,491.36","1,215,275.36","2,591,362.36","2,605,665.74","26,567.53","1,078,679.67","5,137,167.56","10,845,957.24","1,128,850.67","4,841,314.81","19,021,714.67","22,200,524.24","3,359,115.60","4,910,146.18","15,085,945.88","33,185,914.25","7,838,895.31","22,475,887.81","24,702,495.09","32,444,315.21","4,341,565.70","7,664,987.99","10,244,886.70"
期初现金及现金等价物余额,"25,810,340.02","3,825,068.61","91,353,010.05","35,176,119.09","35,176,119.09","35,176,119.09","35,176,119.09","455,982,285.04","455,982,285.04","455,982,285.04","455,982,285.04","329,088,388.87","329,088,388.87","329,088,388.87","329,088,388.87","275,948,919.11","213,947,017.90","213,947,017.90","213,947,017.90","260,354,980.48","260,354,980.48","260,354,980.48","260,354,980.48","810,404,199.33","810,404,199.33","810,404,199.33"
投资支付的现金,"100,000.00",,,,,,,,,,"10,000,000.00",,"5,000,000.00","5,000,000.00","46,364,415.56","154,772,016.02","71,000,000.00","96,680,000.00","122,230,976.00",,"157,393,617.25","324,538,417.25","197,460,555.25","523,470,305.96","567,500,000.00","605,000,000.00"
期末现金及现金等价物余额,"3,825,068.61","91,353,010.05","35,176,119.09","33,239,341.02","40,779,504.03","491,099,035.97","455,982,285.04","377,269,481.45","328,001,414.45","339,701,678.10","329,088,388.87","299,889,950.33","210,744,414.52","108,534,136.19","213,947,017.90","555,864,167.37","125,764,254.73","187,344,296.41","260,354,980.48","252,364,580.22","331,359,136.82","1,046,876,998.12","810,404,199.33","679,011,753.71","693,496,911.15","561,679,943.06"
