科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,688,500.00","80,688,500.00","202,202,242.00","202,202,242.00","202,401,442.00","202,316,745.00","202,466,145.00","218,370,659.00"
油气资产,,,,,,,,,,,,,,
资本公积,"25,993,476.78","25,993,476.78","25,993,476.78","25,993,476.78","289,973,876.78","289,973,876.78","309,424,886.78","310,951,211.78","248,618,554.78","251,565,792.28","257,160,617.78","257,638,574.78","260,721,547.38","590,509,340.49"
无形资产,"411,160.50","905,562.98","878,124.56","813,848.24","749,571.92","685,295.60","621,019.28","556,742.96","13,529,096.46","15,668,496.38","16,809,702.14","16,585,176.10","16,058,728.85","16,040,046.73"
盈余公积,"7,549,232.12","12,940,634.87","18,191,402.41","18,191,402.41","18,191,402.41","18,191,402.41","24,656,240.12","24,656,240.12","24,656,240.12","24,656,240.12","30,403,641.80","30,403,641.80","30,403,641.80","30,403,641.80"
开发支出,,,,,,,,,,,,,,
减:库存股,,,,,,,"19,181,610.00","19,181,610.00","35,554,850.00","35,380,464.57","30,809,111.03","29,676,471.03","25,494,413.63","24,843,712.47"
商誉,,,,,,,,,"47,382,353.08","47,382,353.08","47,382,353.08","47,382,353.08","47,382,353.08","47,382,353.08"
未分配利润,"61,452,105.05","99,103,817.28","138,907,586.76","114,699,089.14","135,029,708.15","137,596,149.23","186,326,691.07","171,303,117.08","96,254,002.73","147,759,612.80","215,291,873.17","199,218,460.56","204,948,881.83","212,402,246.64"
长期待摊费用,"2,511,194.76","3,207,077.28","2,941,171.55","2,768,624.90","2,596,078.25","2,423,531.60","2,250,984.95","2,078,438.30","2,330,886.73","2,211,177.42","2,569,766.59","2,843,844.39","2,566,022.15","2,378,041.94"
少数股东权益,,,,,,,,,"16,901,158.57","17,428,532.05","25,874,377.23","23,611,530.03","24,923,775.56","24,667,016.56"
递延所得税资产,"1,651,720.85","2,089,577.06","2,934,047.41","2,523,293.54","2,942,906.74","3,533,613.20","2,385,182.44","2,896,474.11","4,165,333.14","5,923,674.94","5,474,192.86","5,896,466.53","6,245,148.58","5,575,522.32"
外币报表折算价差,,,,,,,,,,,,,,
其他非流动资产,,,"700,000.00","900,000.00","900,000.00","900,000.00","1,534,000.00","24,405,781.00","11,608,395.00","9,889,867.00","417,000.00","473,700.00","1,518,202.90","1,107,906.00"
非正常经营项目收益调整,,,,,,,,,,,,,,
非流动资产合计,"52,771,086.49","61,654,981.28","61,789,815.97","60,613,072.28","60,664,794.91","62,464,540.60","61,271,795.45","83,492,558.55","136,004,855.16","224,495,479.53","288,487,962.89","389,967,238.78","419,016,876.91","417,216,268.73"
所有者权益(或股东权益)合计,"154,994,813.95","198,037,928.93","243,092,465.95","218,883,968.33","523,194,987.34","525,761,428.42","581,914,707.97","568,417,458.98","553,077,348.20","608,231,954.68","700,322,840.95","683,512,481.14","697,969,577.94","1,051,509,192.02"
资产总计,"246,723,581.80","311,298,939.29","373,324,281.59","311,077,158.52","588,862,231.11","581,657,683.50","679,969,533.81","650,159,163.87","706,666,784.72","782,515,945.16","898,647,769.09","874,257,563.74","947,716,852.25","1,222,343,208.42"
负债和所有者(或股东权益)合计,"246,723,581.80","311,298,939.29","373,324,281.59","311,077,158.52","588,862,231.11","581,657,683.50","679,969,533.81","650,159,163.87","706,666,784.72","782,515,945.16","898,647,769.09","874,257,563.74","947,716,852.25","1,222,343,208.42"
