科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付的各项税费,"39,918,930.14","62,743,261.70","58,111,879.80","48,042,115.84","53,932,884.03","65,649,154.98","87,259,325.70","16,902,407.09","28,212,634.74","40,064,277.14","66,021,306.50","36,762,628.38","51,405,451.55","62,083,202.21"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"19,461,447.05","39,878,091.65","52,280,267.72","12,159,704.37","28,101,737.37","44,937,867.20","65,461,532.10","10,099,882.55","28,408,383.32","52,331,753.96","88,422,537.16","14,058,185.93","42,875,325.14","85,711,764.08"
筹资活动现金流入小计,,"25,000,000.00",,,"564,268,000.00","564,268,000.00","564,268,000.00",,,,,"62,548,500.00","60,428,500.00","62,928,500.00"
经营活动现金流出小计,"220,281,778.72","296,973,238.62","444,036,543.24","149,298,323.53","230,754,965.24","347,330,708.46","446,960,501.73","153,526,013.35","265,676,799.03","395,506,707.84","523,914,343.76","164,578,808.74","306,107,459.51","480,857,222.16"
偿还债务支付的现金,,,"25,000,000.00",,,,,,,,,,"400,000.00",
经营活动产生的现金流量净额,"33,380,376.91","-6,494,005.51","102,795,133.06","-57,688,503.34","-44,458,416.02","-53,276,665.93","79,587,594.25","1,656,012.97","-22,564,242.60","-73,445,666.71","66,219,198.98","-45,347,288.77","65,974,126.70","106,382,782.15"
分配股利、利润或偿还利息支付的现金,"5,000,000.00","12,260,381.23","25,413,545.75",,"29,120,000.00","29,120,000.00","29,119,999.39",,"29,119,999.98","29,119,999.98","29,119,962.32",,"45,873,183.04","46,894,161.75"
收回投资收到的现金,,"50,000,000.00","130,000,000.00","25,000,000.00","53,400,000.00","861,800,000.00","1,767,090,000.00","562,000,000.00","1,421,000,000.00","2,314,000,000.00","3,389,000,000.00","668,000,000.00","1,688,372,229.18","258,380,000.00"
支付其他与筹资活动有关的现金,,,,,"4,128,988.66","5,289,228.39","6,334,667.00",,"139,549.86","139,549.86",,,,"2,417,250.00"
取得投资收益收到的现金,,"350,534.72","668,717.40","169,586.13","355,420.86","2,786,993.82","6,779,582.40","2,491,244.87","5,811,153.37","6,996,157.56","12,263,565.72","1,541,646.98","3,425,479.61","3,516,734.42"
筹资活动现金流出小计,"5,000,000.00","12,260,381.23","50,413,545.75",,"33,248,988.66","34,409,228.39","35,454,666.39",,"29,259,549.84","29,259,549.84","29,119,962.32",,"46,273,183.04","49,311,411.75"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,,,,,"907,593.60"
筹资活动产生的现金流量净额,"-5,000,000.00","12,739,618.77","-50,413,545.75",,"531,019,011.34","529,858,771.61","528,813,333.61",,"-29,259,549.84","-29,259,549.84","-29,119,962.32","62,548,500.00","14,155,316.96","13,617,088.25"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,"167,779.00","-65,481.64",,,,"300,402.88",,"315,807.56","422,858.53","931,482.09","-86,656.09","-373,596.99","-762,274.14"
收到其他与投资活动有关的现金,,,,,,,,,424.83,424.83,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,
投资活动现金流入小计,,"50,350,534.72","130,668,717.40","25,169,586.13","53,755,420.86","864,586,993.82","1,773,869,582.40","564,491,244.87","1,426,811,578.20","2,320,996,582.39","3,401,263,565.72","669,541,646.98","1,691,797,708.79","262,804,328.02"
五、现金及现金等价物净增加额,"13,788,528.16","3,739,132.06","27,350,127.43","-85,918,917.21","458,331,016.18","31,716,899.50","499,536,930.34","-518,588,024.65","-462,127,740.61","-550,984,609.56","98,873,635.78","-575,933,480.88","-558,997,773.98","-495,987,673.55"
购建固定资产、无形资产和其他长期资产支付的现金,"14,591,848.75","3,024,794.92","634,695.64",,"185,000.00","652,200.00","29,645,317.31","3,235,282.49","5,931,333.93","8,198,833.93","21,622,932.07","69,683.00","292,344.00","2,234,708.70"
期初现金及现金等价物余额,"104,903,092.93","118,691,621.09","122,430,753.15","149,780,880.58","149,780,880.58","149,780,880.58","149,780,880.58","649,317,810.92","649,317,810.92","649,317,810.92","649,317,810.92","748,191,446.70","748,191,446.70","748,191,446.70"
投资支付的现金,,"50,000,000.00","155,000,000.00","53,400,000.00","81,800,000.00","1,308,800,000.00","1,852,090,000.00","1,081,500,000.00","1,831,500,000.00","2,761,500,000.00","3,316,500,000.00","1,262,520,000.00","2,278,700,000.00","814,135,903.69"
期末现金及现金等价物余额,"118,691,621.09","122,430,753.15","149,780,880.58","63,861,963.37","608,111,896.76","181,497,780.08","649,317,810.92","130,729,786.27","187,190,070.31","98,333,201.36","748,191,446.70","172,257,965.82","189,193,672.72","252,203,773.15"
