科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
投资性房地产,,,,,,,,,
预计负债,,,,,,,,,
固定资产,"4,313,337.92","4,232,176.92","5,174,441.94","4,976,627.92","4,731,658.76","4,914,245.42","4,793,169.55","4,814,525.23","4,628,898.43"
递延所得税负债,,,,,,,,,
在建工程,,,,,,,,,
其他非流动负债,,,,,,,,,
工程物资,,,,,,,,,
非流动负债合计,"4,130,000.00","2,570,000.00","2,650,000.00","2,160,000.00","3,360,000.00","2,240,000.00","2,240,000.00","3,220,000.00","3,220,000.00"
固定资产清理,,,,,,,,,
负债合计,"22,379,958.92","32,977,118.21","30,398,165.38","24,928,839.03","29,460,945.84","40,468,209.49","26,173,875.23","32,761,448.87","40,541,402.27"
生产性生物资产,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00"
油气资产,,,,,,,,,
资本公积,"57,023,314.38","57,023,314.38","57,023,314.38","57,023,314.38","57,023,314.38","57,023,314.38","207,296,667.05","207,296,667.06","207,534,547.20"
无形资产,"12,173,836.09","10,074,935.26","7,870,559.42","6,747,003.98","5,288,674.59","4,830,345.15","4,372,015.71","3,916,459.77","3,460,579.88"
盈余公积,"760,484.06","4,499,934.79","7,828,344.53","7,828,344.53","7,828,344.53","12,800,223.66","12,800,223.66","12,800,223.66","12,800,223.66"
开发支出,,,,,,,,,
减:库存股,,,,,,,,,
商誉,,,,,,,,,"4,112,075.14"
未分配利润,"5,058,235.29","33,579,066.23","67,408,053.24","70,886,514.75","85,989,401.49","110,737,537.74","108,373,840.13","101,678,148.76","123,741,114.90"
长期待摊费用,,"94,368.95","88,902.95","111,310.33","102,584.77","184,317.13","191,405.09","388,201.32","520,872.74"
少数股东权益,"530,742.76","529,147.24",,,,,,,"60,958.69"
递延所得税资产,"1,032,990.93","1,945,126.60","2,911,696.73","2,083,896.22","2,414,023.65","2,626,399.18","1,175,081.97","1,243,277.87","1,318,953.38"
外币报表折算价差,,,,,,,,,
其他非流动资产,,,"10,158,005.00","11,543,362.00","11,543,362.00",,,,
非正常经营项目收益调整,,,,,,,,,
非流动资产合计,"17,520,164.94","16,346,607.73","30,615,851.24","35,807,460.25","34,725,670.86","24,240,653.64","22,016,003.26","24,821,088.88","37,225,455.98"
所有者权益(或股东权益)合计,"138,372,776.49","170,631,462.64","207,259,712.15","210,738,173.66","225,841,060.40","255,561,075.78","428,470,730.84","421,775,039.48","444,136,844.45"
资产总计,"160,752,735.41","203,608,580.85","237,657,877.53","235,667,012.69","255,302,006.24","296,029,285.27","454,644,606.07","454,536,488.35","484,678,246.72"
负债和所有者(或股东权益)合计,"160,752,735.41","203,608,580.85","237,657,877.53","235,667,012.69","255,302,006.24","296,029,285.27","454,644,606.07","454,536,488.35","484,678,246.72"
