科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
长期借款,,"34,524,618.84","109,508,694.88","143,373,839.52","199,787,252.19","242,006,586.70","284,271,955.89","357,281,721.74","339,712,965.20","3,453,331.83","3,064,127.40","2,750,404.18","2,349,527.05","2,028,497.30"
持有至到期投资,,,,,,,,,,,,,,
应付债券,,,,,,,,,,"800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00"
长期应收款,"8,022,725.66","6,638,587.27","31,861,381.50","32,247,149.35","32,295,975.05","24,366,766.43","21,662,755.34","21,980,568.44","22,062,484.57","17,501,665.21","17,170,699.02","17,416,240.92","17,721,013.55","14,824,193.17"
长期应付款,,,"18,001,115.19","18,332,360.55","18,663,605.90","12,802,445.98","10,008,107.84","10,280,591.48","10,553,075.06","9,196,449.48","7,906,645.68","8,116,841.88","8,327,038.08","5,404,387.75"
长期股权投资,"263,012,163.80","269,974,118.38","317,081,459.26","324,263,277.38","316,450,363.65","332,897,802.13","328,306,372.47","333,796,463.67","324,432,598.21","2,356,239,325.62","322,301,278.66","325,106,742.87","328,332,819.61","349,504,612.32"
专项应付款,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,
固定资产,"7,593,947,847.99","8,143,994,786.50","8,593,854,430.54","8,522,609,165.41","8,489,020,739.80","8,471,979,361.13","8,845,895,697.92","8,778,181,772.02","8,747,854,363.42","8,723,034,952.51","16,948,674,648.13","16,791,806,739.46","16,881,046,387.38","16,848,277,069.96"
递延所得税负债,,,,,,,,,,,,,,
在建工程,"439,198,503.42","653,062,120.02","729,832,571.46","852,003,740.67","976,754,854.00","1,148,271,432.99","1,001,267,705.30","1,209,255,158.66","1,309,958,162.77","1,462,286,388.25","1,733,143,740.89","2,089,878,629.33","2,201,081,429.36","2,359,138,932.29"
其他非流动负债,,,,,,,,,,,,"114,631,454.27",,"104,074,227.66"
工程物资,"9,781,019.51","14,320,471.07","13,174,387.36","14,823,121.56","14,013,141.23","14,305,999.29","14,647,593.44","13,231,144.24","13,788,149.59","13,601,171.71","15,569,577.84","16,254,067.70","15,403,068.78","15,909,722.08"
非流动负债合计,"127,813,098.80","169,095,418.83","251,142,019.41","283,821,145.32","336,968,134.83","369,025,330.87","407,776,522.99","478,686,698.41","458,396,861.40","919,155,842.06","929,723,134.55","925,498,700.33","919,626,641.04","911,507,112.71"
固定资产清理,"54,414,773.29","54,414,773.29","54,414,773.29","54,414,773.29","54,414,773.29","54,414,773.29","54,414,773.29","54,414,773.29","54,414,773.29","54,414,773.29",,,,
负债合计,"4,611,949,068.95","5,163,818,159.22","5,707,239,319.72","5,542,772,693.78","5,280,558,902.98","5,809,167,991.37","5,814,383,346.64","5,734,946,280.60","5,868,028,356.09","6,359,434,370.56","9,927,625,243.09","9,909,177,479.35","9,726,531,852.24","8,359,959,512.98"
生产性生物资产,,,,,,,,,,,,,,
实收资本(或股本),"2,391,099,845.00","2,391,099,845.00","2,391,099,845.00","2,391,099,845.00","2,988,099,845.00","2,988,099,845.00","2,988,099,845.00","2,988,099,845.00","2,988,099,845.00","3,884,529,799.00","3,884,529,799.00","3,884,529,799.00","3,884,529,799.00","3,884,529,799.00"
油气资产,,,,,,,,,,,,,,
资本公积,"4,831,795,061.05","4,831,795,061.05","4,831,910,109.44","4,831,910,109.44","7,356,860,909.44","7,356,860,909.44","7,356,860,909.44","7,356,860,909.44","7,356,860,909.44","6,460,430,955.44","6,460,430,955.44","6,460,430,955.44","6,460,430,955.44","6,460,430,955.44"
无形资产,"49,611,730.92","236,620,197.80","213,236,931.27","216,089,996.68","209,145,456.56","205,731,084.85","255,217,239.30","254,734,822.24","252,319,291.72","251,491,374.66","282,474,106.89","382,137,937.62","411,721,791.66","412,938,517.60"
盈余公积,"241,755,655.55","338,210,501.76","441,325,094.25","441,325,094.25","441,325,094.25","483,615,357.34","514,836,698.39","514,836,698.39","514,836,698.39","514,836,698.39","594,333,595.70","594,333,595.70","594,333,595.70","594,333,595.70"
开发支出,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,
商誉,"89,634,901.81","89,634,901.81","89,634,901.81","89,634,901.81","89,634,901.81","89,634,901.81","89,634,901.81","89,634,901.81","89,634,901.81","89,634,901.81","89,634,901.81","89,634,901.81","89,634,901.81","89,634,901.81"
未分配利润,"552,075,000.26","763,902,438.34","1,008,283,739.69","1,229,380,412.65","1,437,910,114.06","1,159,759,498.73","1,230,902,683.43","1,454,348,878.78","1,650,403,780.94","1,964,357,970.42","2,025,447,585.27","2,230,965,805.23","2,017,163,961.36","2,332,700,577.08"
长期待摊费用,"1,902,492,632.40","1,884,178,163.82","1,868,939,126.97","1,827,718,863.60","1,762,114,214.88","1,706,642,724.91","1,721,278,418.52","1,688,545,037.23","1,636,370,097.90","1,596,907,125.77","2,670,749,901.55","2,611,516,459.63","2,574,548,164.57","2,535,270,141.68"
少数股东权益,"415,777,145.37","585,671,690.08","650,703,778.92","675,545,408.01","649,564,749.16","667,871,794.49","679,365,741.21","697,174,239.76","675,670,867.18","688,130,865.28","8,767,835,553.65","8,858,004,882.94","8,426,280,455.91","8,544,254,211.39"
递延所得税资产,,,"16,921.56","16,921.56","16,921.56","16,921.56","30,888.17","30,921.12","30,888.17","30,888.17","49,692.20","49,692.20","133,368.60","133,368.60"
外币报表折算价差,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"111,882,386.00","115,612,386.00","104,232,386.00","103,953,586.00","352,492,194.32","329,272,794.18","272,962,844.03","248,856,396.47"
非正常经营项目收益调整,,,,,,,,,,,,,,
非流动资产合计,"10,422,116,298.80","11,364,838,119.96","11,924,046,885.02","11,945,821,911.31","11,955,861,341.83","12,060,261,768.39","12,466,238,731.56","12,581,417,948.72","12,577,098,097.45","14,691,096,153.00","22,454,260,741.31","22,675,074,205.72","22,814,585,789.35","22,896,487,855.98"
所有者权益(或股东权益)合计,"8,432,502,707.23","8,910,679,536.23","9,323,322,567.30","9,569,260,869.35","12,873,760,711.91","12,656,207,405.00","12,770,065,877.47","13,011,320,571.37","13,185,872,100.95","13,512,286,288.53","21,732,577,489.06","22,028,265,038.31","21,382,738,767.41","21,816,249,138.61"
资产总计,"13,044,451,776.18","14,074,497,695.45","15,030,561,887.02","15,112,033,563.13","18,154,319,614.89","18,465,375,396.37","18,584,449,224.11","18,746,266,851.97","19,053,900,457.04","19,871,720,659.09","31,660,202,732.15","31,937,442,517.66","31,109,270,619.65","30,176,208,651.59"
负债和所有者(或股东权益)合计,"13,044,451,776.18","14,074,497,695.45","15,030,561,887.02","15,112,033,563.13","18,154,319,614.89","18,465,375,396.37","18,584,449,224.11","18,746,266,851.97","19,053,900,457.04","19,871,720,659.09","31,660,202,732.15","31,937,442,517.66","31,109,270,619.65","30,176,208,651.59"
